deaths
19.1
19.1
19.1
19.1
19.1
17.4
17.4
17.4
17.4
17.4
16.1
15.001424522193
13.9544461503141
13.7375388255553
13.7924642029884
13.2072528910815
12.8647823610727
12.6017661420856
12.459596026177
12.2679161297493
11.9937863610976
11.7570199393541
11.6623786366113
11.4176538806736
11.308752119726
11.1636616959608
11.0047040658598
10.7375848136604
10.4838667072123
10.3137621005885
10.272435234986
10.1121406373138
10.0244008815507
10.0200233959506
9.89368477667731
9.78090626690661
9.637625758899
9.50270070096308
9.39778045260925
9.27062211467394
9.22563696774732
9.16190428550306
9.07796183766691
9.09891811369429
9.00908582463631
8.95421025479086
8.84620082847087
8.74263242673137
8.66065156941499
8.62232254569781
8.54926899886415
8.4728313984612
8.43456851448278
8.3803589279683
8.24124628811138
8.2171718316548
8.14133988632227
8.07425861568774
8.0244864928097
7.91195705449031
7.84852954724737
7.76739055913022
7.7135591094228
7.64812618122218
7.58784134385961
7.58481416629127
7.5346686212819
7.53157941146638
7.52663266305029
7.50252261884187
7.5
